customer_id,full_name,email,segment,region,country,created_at
CUST_003736,Sharon Ramos,martinezmichael@example.com,Budget,West,Burundi,2020-11-12
CUST_003737,Wyatt Russell,kyle22@example.org,Regular,South,Kiribati,2021-04-11
CUST_003738,Marcus Brown,uramirez@example.com,Regular,West,Burkina Faso,2018-09-19
CUST_003739,Rachel Tucker,gcoleman@example.com,Premium,West,India,2022-05-11
CUST_003740,Rita Green,adammcmillan@example.net,Budget,East,Bangladesh,2020-06-30
CUST_003741,April Robles,danielcampbell@example.org,Regular,East,Moldova,2021-02-10
CUST_003742,Benjamin Holmes,holdenrichard@example.com,Regular,West,Barbados,2021-09-21
CUST_003743,Gregory Crawford,peter36@example.org,Premium,West,Poland,2018-01-06
CUST_003744,Terry Cox,jonestiffany@example.com,Regular,North,Maldives,2019-11-20
CUST_003745,Mark Williams,angela83@example.com,Regular,West,Cambodia,2018-03-11
CUST_003746,Jeffrey Lee,tanya96@example.org,Budget,East,Albania,2022-12-01
CUST_003747,Nancy Campbell,landrytroy@example.net,Regular,East,Grenada,2018-05-16
CUST_003748,Christopher Bernard,charles75@example.net,Regular,North,Angola,2019-04-15
CUST_003749,Brooke Myers,cherylrobinson@example.com,Premium,North,Sweden,2018-11-11
CUST_003750,Daniel Gutierrez,jeffrey36@example.com,Regular,West,Bhutan,2023-03-31
CUST_003751,Michael Hernandez,sheri52@example.org,Budget,South,Sudan,2023-11-01
CUST_003752,Shawn Miller,johnsonerin@example.net,Regular,North,Chad,2023-05-11
CUST_003753,Tiffany Todd,kaisermarcus@example.com,Budget,West,Guatemala,2023-08-23
CUST_003754,Gerald Reed,tammyknight@example.com,Regular,South,Brunei Darussalam,2022-12-25
CUST_003755,Melissa Stevenson,sdrake@example.net,Regular,East,Azerbaijan,2022-12-15
CUST_003756,Kelly Hughes,cruzandrew@example.net,Regular,North,San Marino,2018-04-03
CUST_003757,Danielle Castillo,angelapennington@example.com,Budget,East,Taiwan,2018-06-28
CUST_003758,David Odonnell Jr.,jennifer38@example.com,Regular,South,Saint Lucia,2020-10-13
CUST_003759,Susan Boyd,tfletcher@example.org,Regular,West,Grenada,2019-05-18
CUST_003760,William Owen,hryan@example.com,Regular,South,Afghanistan,2018-12-30
CUST_003761,Michael Holland,sarahross@example.net,Budget,East,Jersey,2018-04-07
CUST_003762,Michael Cantu,luisnelson@example.net,Budget,East,Micronesia,2019-08-15
CUST_003763,Terry Hughes,gking@example.com,Budget,North,Russian Federation,2022-06-21
CUST_003764,Paige Smith,vangolivia@example.net,Regular,South,Slovenia,2019-06-04
CUST_003765,Melanie Prince,qnguyen@example.com,Regular,North,Libyan Arab Jamahiriya,2020-10-03
CUST_003766,Adam Callahan,ztaylor@example.net,Regular,South,Uganda,2020-05-02
CUST_003767,Olivia Jimenez,hkim@example.net,Premium,North,Turks and Caicos Islands,2023-01-26
CUST_003768,Jennifer Long,brian52@example.org,Regular,South,Uganda,2021-07-18
CUST_003769,William Wood,bmartinez@example.com,Budget,North,Guam,2019-08-21
CUST_003770,Virginia Maxwell,jacob58@example.com,Budget,West,Haiti,2020-08-10
CUST_003771,Nathan Maldonado,austin15@example.com,Regular,North,Palau,2020-12-17
CUST_003772,Jonathan Bowman,johnjones@example.net,Budget,South,Montserrat,2022-04-01
CUST_003773,Harry Schneider,emorris@example.org,Premium,West,Albania,2022-10-08
CUST_003774,John Jones,nathaniel60@example.org,Regular,North,Costa Rica,2018-10-07
CUST_003775,Carla Short,mccarthydavid@example.com,Regular,West,Faroe Islands,2020-08-22
CUST_003776,Sara Schmidt,johnhill@example.org,Regular,South,Niue,2022-06-08
CUST_003777,Eric Stout,cheryl62@example.com,Budget,West,Denmark,2023-11-28
CUST_003778,Jerry Hunt,kwilliams@example.com,Premium,East,Liechtenstein,2020-06-15
CUST_003779,Ashley Cuevas,bradleywinters@example.org,Budget,North,Sao Tome and Principe,2022-09-03
CUST_003780,Michael Cruz,rebeccariley@example.org,Regular,South,Mozambique,2019-01-27
CUST_003781,Shelly Carrillo DVM,kellywood@example.org,Regular,South,Tanzania,2022-02-25
CUST_003782,Daniel Robinson,uwalters@example.org,Regular,West,Peru,2019-12-16
CUST_003783,Jeffery Rosario,braunjennifer@example.net,Regular,West,Reunion,2018-01-21
CUST_003784,Luis Frey,omccullough@example.org,Budget,West,Sudan,2021-07-29
CUST_003785,Eric Prince,williamsjeffrey@example.org,Regular,North,Netherlands Antilles,2018-08-29
CUST_003786,Ashley Robinson,katelyn52@example.com,Regular,South,Slovakia (Slovak Republic),2023-10-26
CUST_003787,Billy Nelson,mperez@example.org,Regular,South,Switzerland,2018-06-21
CUST_003788,Scott Roberts,jonathanle@example.net,Regular,East,Saint Vincent and the Grenadines,2018-04-25
CUST_003789,Tina Chavez,williamperez@example.com,Budget,South,South Africa,2022-07-03
CUST_003790,Joshua Gonzalez,alex98@example.net,Budget,South,Yemen,2020-08-11
CUST_003791,Misty Schneider,osmith@example.com,Regular,West,Cayman Islands,2023-03-17
CUST_003792,Michael Gutierrez,ochoamorgan@example.net,Regular,East,Rwanda,2019-10-16
CUST_003793,Derek Bailey,jill71@example.org,Budget,East,Syrian Arab Republic,2020-09-28
CUST_003794,Christina Castillo,brianmiddleton@example.net,Premium,East,Cayman Islands,2020-05-25
CUST_003795,Mrs. Claudia Sawyer DVM,dawngarcia@example.net,Regular,West,Tonga,2022-06-20
CUST_003796,David Marquez,mckenzie98@example.net,Premium,North,South Georgia and the South Sandwich Islands,2021-03-29
CUST_003797,Kevin Garcia,martin37@example.net,Regular,West,Nicaragua,2023-07-31
CUST_003798,Kimberly Cummings,markmarshall@example.com,Regular,North,Isle of Man,2020-08-19
CUST_003799,James Robinson,richard05@example.org,Budget,South,Iran,2021-12-18
CUST_003800,Kevin Cooper,deborahfisher@example.com,Budget,North,Tuvalu,2020-05-05
CUST_003801,Michelle Johnson,matthewhill@example.com,Budget,South,Lebanon,2023-11-06
CUST_003802,John Perez,christian61@example.net,Regular,North,Belize,2023-10-13
CUST_003803,Kathleen Randall,paulbradley@example.com,Regular,East,Austria,2022-10-22
CUST_003804,Michael Castro,webbcrystal@example.org,Regular,North,Mexico,2018-08-18
CUST_003805,Michael Caldwell,twatts@example.org,Budget,South,Iran,2018-05-14
CUST_003806,Eddie Bautista,cbest@example.org,Premium,West,Eritrea,2023-01-26
CUST_003807,Kimberly Vasquez,shawnboyle@example.net,Regular,East,Aruba,2020-01-09
CUST_003808,Alex Pineda,davidwatkins@example.net,Premium,South,Mayotte,2023-02-28
CUST_003809,Phillip Jones,andersonevan@example.net,Budget,East,China,2018-09-11
CUST_003810,Andrew Nichols,deborahjohnson@example.com,Regular,East,Singapore,2019-05-06
CUST_003811,Travis Hopkins,robert84@example.org,Premium,North,Panama,2019-05-15
CUST_003812,Angel Walter,angelatran@example.com,Budget,East,Nigeria,2023-07-07
CUST_003813,Mr. Scott Mckee MD,vcain@example.org,Regular,East,San Marino,2023-06-21
CUST_003814,Sarah Bennett,echen@example.org,Budget,West,Georgia,2019-05-17
CUST_003815,Erin King,stevengregory@example.net,Regular,North,Mayotte,2020-06-11
CUST_003816,David Boyle,ycase@example.com,Regular,North,Dominican Republic,2023-11-11
CUST_003817,Shawn Graham MD,marcus66@example.com,Premium,West,Guinea-Bissau,2021-03-19
CUST_003818,Angela Hunt,leejulie@example.org,Regular,East,British Indian Ocean Territory (Chagos Archipelago),2019-10-09
CUST_003819,Alexis Thompson,emma95@example.com,Premium,North,Jamaica,2018-12-13
CUST_003820,Caitlin Hamilton,michaelfoley@example.org,Regular,South,Iceland,2022-05-19
CUST_003821,Bailey Frank,ibeard@example.org,Regular,East,Reunion,2023-07-12
CUST_003822,Eric Cox,douglasmoore@example.net,Regular,North,Cuba,2018-06-04
CUST_003823,Thomas Jordan,mhall@example.org,Regular,East,Slovakia (Slovak Republic),2022-02-05
CUST_003824,Jennifer Lopez,nancygibson@example.org,Regular,West,Mongolia,2023-03-02
CUST_003825,Carmen Owen MD,djohnston@example.com,Premium,East,Switzerland,2022-09-08
CUST_003826,Sara Campbell,carrie52@example.org,Regular,West,Brazil,2020-06-17
CUST_003827,Angela Riggs,delgadobrooke@example.net,Budget,East,Saudi Arabia,2019-11-17
CUST_003828,William Little,melissamorgan@example.net,Regular,West,Niger,2019-05-06
CUST_003829,Whitney Chavez,angelanguyen@example.org,Budget,North,Albania,2020-10-13
CUST_003830,Nicholas Hernandez,dominguezshelby@example.net,Regular,South,Jamaica,2023-06-09
CUST_003831,Amy Bauer,qjones@example.org,Budget,West,United States Virgin Islands,2022-05-06
CUST_003832,Stephanie Green,ashley91@example.com,Regular,East,Seychelles,2023-06-23
CUST_003833,Johnny King,charles01@example.org,Budget,East,Macao,2023-10-20
CUST_003834,David Walker,anthonyhale@example.com,Budget,North,Uganda,2021-05-12
CUST_003835,Kyle Smith,burchmiguel@example.org,Regular,East,Montenegro,2023-11-09
CUST_003836,Jenny Williams,hoalicia@example.org,Budget,North,Costa Rica,2021-11-26
CUST_003837,Kayla Mccann,srandall@example.com,Budget,East,Chile,2022-12-05
CUST_003838,Linda Williams,chudson@example.net,Budget,North,Belize,2020-12-05
CUST_003839,Ray Bean,gcoleman@example.com,Regular,East,South Africa,2019-01-07
CUST_003840,Catherine Gonzalez,michaelflores@example.org,Budget,North,Aruba,2023-03-20
CUST_003841,Wesley Hale,shannon68@example.org,Regular,South,Nauru,2022-08-30
CUST_003842,Jeffrey Townsend,djones@example.com,Regular,East,Kuwait,2018-02-09
CUST_003843,Katrina Stephens,jesusharrison@example.com,Budget,South,Saint Helena,2023-01-09
CUST_003844,Sherri Smith,pcuevas@example.net,Regular,East,Philippines,2021-09-11
CUST_003845,Roberto Estes,gibbsrobert@example.com,Regular,West,Christmas Island,2020-04-14
CUST_003846,Robert Weeks,barroncarlos@example.net,Regular,South,Saint Kitts and Nevis,2022-12-30
CUST_003847,Kyle Brown,djensen@example.net,Budget,South,Cape Verde,2018-02-12
CUST_003848,Zachary Parks,smithheather@example.net,Budget,East,Christmas Island,2019-01-01
CUST_003849,Andrew Wilson,apacheco@example.com,Regular,West,Reunion,2019-07-04
CUST_003850,Linda Levy,nbecker@example.com,Premium,North,Paraguay,2021-01-22
CUST_003851,Ruth Maldonado,hoovermichael@example.org,Premium,South,Montserrat,2023-06-14
CUST_003852,Jessica Ramsey,jsantana@example.org,Regular,West,Bhutan,2018-10-01
CUST_003853,Joshua Dickerson,nicolekeller@example.net,Regular,North,Brunei Darussalam,2018-04-04
CUST_003854,Melissa Patterson,gjones@example.com,Regular,South,Swaziland,2020-04-23
CUST_003855,Taylor Waller,christine77@example.com,Premium,North,Montenegro,2020-06-12
CUST_003856,Benjamin Hart,yvonne09@example.com,Budget,West,Brazil,2023-12-07
CUST_003857,Dr. John Vargas,ybaker@example.com,Regular,North,Mauritania,2021-11-03
CUST_003858,John Thompson,qallen@example.net,Budget,East,Ecuador,2023-05-03
CUST_003859,Patricia Holmes,williamsoncourtney@example.org,Regular,South,Belgium,2022-11-11
CUST_003860,Miss Kathleen Ward MD,robertclark@example.org,Regular,North,Guam,2023-06-21
CUST_003861,Kristen Clark,ortizwesley@example.com,Regular,West,Papua New Guinea,2022-10-23
CUST_003862,Adam Ross,carrolllaura@example.net,Regular,South,Angola,2018-05-22
CUST_003863,Michelle Hicks,potteralexis@example.org,Regular,West,Hungary,2020-08-25
CUST_003864,Reginald Ramirez,bjones@example.net,Regular,North,Spain,2020-11-05
CUST_003865,Rebecca Walsh,eric97@example.net,Regular,West,Kiribati,2022-02-22
CUST_003866,Terry Black,gibbsleah@example.org,Regular,South,Afghanistan,2018-03-24
CUST_003867,Claudia Smith,lewistheresa@example.net,Regular,West,Guatemala,2023-03-07
CUST_003868,Maria Kelley,sarahcasey@example.net,Budget,East,Togo,2020-02-10
CUST_003869,Anne Huynh,dunlapjonathan@example.net,Regular,South,Saint Helena,2021-10-12
CUST_003870,Latoya Coffey,martindawn@example.com,Regular,South,Comoros,2023-04-02
CUST_003871,Stephanie Deleon,glucas@example.org,Budget,North,Montserrat,2019-10-31
CUST_003872,Lisa Ramos,lvaldez@example.com,Regular,East,Norfolk Island,2021-09-14
CUST_003873,James Kelly,william65@example.com,Budget,South,Tuvalu,2018-04-30
CUST_003874,John Bell,wilkersonchristina@example.org,Regular,West,Guinea,2022-05-03
CUST_003875,Jennifer Fox,kristinajackson@example.net,Premium,South,Heard Island and McDonald Islands,2022-04-26
CUST_003876,Edward Jordan,erikahawkins@example.org,Premium,East,Estonia,2019-11-24
CUST_003877,Austin Hernandez,haydenjeffrey@example.org,Regular,North,Austria,2021-07-30
CUST_003878,Craig Bailey,ruth18@example.org,Regular,North,Tunisia,2019-04-10
CUST_003879,Wanda Mcgrath,ckelley@example.org,Regular,South,Seychelles,2018-03-06
CUST_003880,Ruth Alexander,erindelgado@example.org,Regular,East,Mongolia,2018-02-15
CUST_003881,Kevin Nguyen,michaellong@example.com,Regular,South,Andorra,2018-08-06
CUST_003882,Jessica Simmons,michael05@example.org,Budget,South,Argentina,2020-11-01
CUST_003883,Michael Ashley,mullinscody@example.net,Premium,North,New Zealand,2018-03-07
CUST_003884,Ronald King,martincastro@example.net,Premium,North,Costa Rica,2022-06-24
CUST_003885,David Morales,romerojoshua@example.com,Budget,West,Saint Lucia,2021-09-19
CUST_003886,Eric Knight,amy45@example.org,Regular,West,Congo,2020-02-03
CUST_003887,Juan Brown,wdiaz@example.com,Regular,East,Guinea,2023-09-10
CUST_003888,Wendy Joseph,michelle68@example.net,Regular,West,El Salvador,2018-12-13
CUST_003889,Kyle Hunter,scottgreen@example.com,Premium,North,Malaysia,2018-12-10
CUST_003890,Shannon Schultz,rachelhoffman@example.net,Premium,North,Cayman Islands,2022-10-13
CUST_003891,Erin Hill,ronald94@example.net,Regular,East,Togo,2019-01-21
CUST_003892,Sonya Underwood,caitlinyoder@example.net,Regular,South,Cook Islands,2018-06-06
CUST_003893,Jerome Brown,howardraymond@example.com,Regular,West,Cyprus,2019-10-04
CUST_003894,Chris Riley,lauren29@example.com,Regular,East,Liechtenstein,2023-03-06
CUST_003895,Amanda Quinn,steven63@example.com,Regular,East,Singapore,2020-08-07
CUST_003896,David Carpenter,ahays@example.org,Budget,West,Saint Helena,2023-11-14
CUST_003897,Ann Young,omendez@example.com,Premium,West,Solomon Islands,2020-01-11
CUST_003898,John Henderson,iburke@example.org,Regular,North,Myanmar,2019-08-27
CUST_003899,Elizabeth Ross,stephensoncody@example.com,Regular,West,Cyprus,2019-07-09
CUST_003900,Sheila Banks,meltonpaul@example.net,Regular,North,Nauru,2022-01-16
CUST_003901,Aaron Peterson,joel59@example.org,Regular,South,Poland,2019-07-12
CUST_003902,Sarah Hurst,hartpatricia@example.org,Regular,East,Korea,2022-12-31
CUST_003903,Joshua Martin,rross@example.org,Regular,North,Fiji,2023-11-06
CUST_003904,Angel Watts,wjohnson@example.net,Regular,North,Reunion,2022-07-20
CUST_003905,Randy Smith,kimberlyjohnson@example.net,Regular,North,Austria,2019-04-27
CUST_003906,David Welch,carlos45@example.org,Budget,South,Congo,2020-02-08
CUST_003907,Allison Harrington,taylorwilliams@example.net,Regular,East,Solomon Islands,2022-03-07
CUST_003908,Robert Shepard,johnvazquez@example.net,Premium,East,Heard Island and McDonald Islands,2020-11-21
CUST_003909,Michelle Nguyen,lisa39@example.org,Regular,South,Morocco,2020-01-27
CUST_003910,Ashley Bird,brittanysmith@example.org,Regular,East,Hong Kong,2023-05-23
CUST_003911,Jessica Johnson,melissacole@example.com,Premium,East,Estonia,2022-09-15
CUST_003912,Melinda Patterson,jasonkane@example.com,Premium,South,Botswana,2020-11-11
CUST_003913,Peter Gonzalez,weberdan@example.net,Budget,North,Christmas Island,2018-04-20
CUST_003914,George Cox,holtjennifer@example.com,Budget,North,Macao,2019-12-19
CUST_003915,Charles Howell,allenalan@example.com,Regular,East,Bosnia and Herzegovina,2021-05-25
CUST_003916,Rachel Wong,henry59@example.net,Budget,North,Swaziland,2019-06-03
CUST_003917,Julie Murillo,torresanthony@example.net,Premium,South,United States Virgin Islands,2021-05-20
CUST_003918,Brooke Wilkins,jonesdaniel@example.org,Premium,West,Montserrat,2020-08-18
CUST_003919,Timothy Young,zmartin@example.net,Premium,South,Australia,2021-09-13
CUST_003920,Sandra Jones,williamspaul@example.com,Regular,West,Solomon Islands,2022-10-20
CUST_003921,Jessica Pittman,paul71@example.org,Regular,West,Ukraine,2021-09-26
CUST_003922,Jennifer Ramos,jharris@example.org,Premium,North,Israel,2018-05-28
CUST_003923,Michael Hall,samantha92@example.org,Premium,North,Sao Tome and Principe,2020-05-09
CUST_003924,Judy Jones,david10@example.com,Budget,South,Micronesia,2023-11-03
CUST_003925,Gina Murray,jessica40@example.com,Regular,South,Andorra,2022-08-01
CUST_003926,Joseph Hanson,john16@example.org,Regular,North,Costa Rica,2023-07-16
CUST_003927,Colin Nash,xrobinson@example.com,Premium,West,Niue,2020-12-15
CUST_003928,Vanessa Espinoza,vasquezmatthew@example.com,Budget,South,Niue,2018-09-12
CUST_003929,Troy Thomas,stephenserin@example.net,Regular,East,Saint Kitts and Nevis,2023-06-01
CUST_003930,Russell Murphy,richard92@example.com,Budget,West,Syrian Arab Republic,2020-05-02
CUST_003931,Alicia Hale,gamblecourtney@example.net,Regular,South,Guinea-Bissau,2021-06-29
CUST_003932,Rebecca Pineda,mcmahondaniel@example.net,Premium,North,Bahrain,2019-07-14
CUST_003933,Thomas Powers,monicagraham@example.org,Regular,West,Cape Verde,2018-03-04
CUST_003934,Sheila Lucas,stephanieperez@example.net,Budget,North,Israel,2020-11-30
CUST_003935,Christopher Bush,burkejacob@example.net,Budget,East,Armenia,2020-02-07
CUST_003936,Charlene Ford,barberfrank@example.com,Regular,East,Burundi,2023-05-13
CUST_003937,Sergio Taylor,mcdonaldallen@example.org,Budget,West,Zimbabwe,2021-03-08
CUST_003938,James Cruz,rchapman@example.org,Regular,South,Suriname,2019-07-15
CUST_003939,Heather Clark,millerdawn@example.com,Regular,South,Congo,2023-08-21
CUST_003940,Samuel Fisher,amy61@example.org,Regular,East,United States of America,2022-12-08
CUST_003941,Alexandra Lucas,laurabartlett@example.org,Regular,West,Pitcairn Islands,2018-05-12
CUST_003942,Kelly Nelson,ephelps@example.net,Budget,North,Russian Federation,2021-05-16
CUST_003943,Mary Perez,jesserandall@example.org,Regular,West,Mongolia,2022-06-23
CUST_003944,John Johnson,sara01@example.net,Premium,West,British Virgin Islands,2020-03-11
CUST_003945,Anthony Dixon,paulwhite@example.com,Regular,West,Madagascar,2023-10-22
CUST_003946,Gary Davis,david45@example.org,Regular,West,Tuvalu,2021-12-10
CUST_003947,Willie Nelson,johnnorris@example.net,Regular,South,Taiwan,2018-04-07
CUST_003948,Larry Hansen,hsullivan@example.org,Premium,West,Tokelau,2020-12-10
CUST_003949,Cynthia Hernandez,chenlinda@example.com,Regular,South,Slovakia (Slovak Republic),2020-10-13
CUST_003950,Heidi Kennedy,tmorgan@example.net,Regular,North,United Kingdom,2019-04-27
CUST_003951,Robert Anderson,christy99@example.org,Regular,South,Georgia,2018-11-10
CUST_003952,Karen Ward,evansnicole@example.com,Regular,West,Cook Islands,2019-04-06
CUST_003953,Brenda Contreras,nicolemiller@example.net,Premium,North,Denmark,2018-08-02
CUST_003954,Cheryl Cole,kelly74@example.org,Premium,South,Heard Island and McDonald Islands,2018-01-29
CUST_003955,Joseph Black,pinedashirley@example.net,Regular,South,Honduras,2021-10-27
CUST_003956,Debbie Sullivan,scott40@example.com,Regular,East,Portugal,2022-03-16
CUST_003957,Natasha Small,matthewenglish@example.com,Regular,North,Qatar,2019-12-29
CUST_003958,Randy Stevenson,cookjoshua@example.org,Regular,South,Andorra,2021-10-01
CUST_003959,Alexander Henderson,mendozalauren@example.org,Regular,West,Afghanistan,2019-04-07
CUST_003960,Megan Tucker,qjones@example.net,Budget,West,Micronesia,2023-03-18
CUST_003961,Sophia Taylor,ocross@example.com,Budget,East,Peru,2018-05-03
CUST_003962,Lisa Johnson,raywaller@example.org,Regular,South,Samoa,2019-08-09
CUST_003963,Amy Smith,john81@example.net,Regular,North,Jamaica,2021-04-11
CUST_003964,Lindsey Wilson,nicholasking@example.com,Premium,East,Andorra,2019-03-27
CUST_003965,Julie Elliott,davidstephenson@example.org,Budget,West,Israel,2018-10-29
CUST_003966,George Cooper,cannonmichelle@example.net,Regular,North,Botswana,2020-10-17
CUST_003967,Katrina Abbott,kevinlewis@example.com,Budget,East,Monaco,2023-01-02
CUST_003968,Spencer Buck,walkerjohn@example.org,Regular,East,Burkina Faso,2020-01-02
CUST_003969,James Black,bianca51@example.net,Premium,East,Ethiopia,2019-03-06
CUST_003970,Jodi Mckinney,jeremiah60@example.net,Premium,East,Guadeloupe,2021-10-05
CUST_003971,James Sims,wujames@example.com,Premium,West,Marshall Islands,2020-11-21
CUST_003972,Veronica Jones,jacob44@example.net,Regular,West,Bolivia,2018-05-30
CUST_003973,Stephanie Fox,michaelwallace@example.net,Budget,East,Malta,2019-08-24
CUST_003974,Angela Scott,george22@example.net,Regular,East,Cayman Islands,2019-05-25
CUST_003975,Michelle Kelly,christopher50@example.com,Budget,West,Cape Verde,2019-08-03
CUST_003976,Jessica Figueroa,wharrington@example.com,Budget,North,Belgium,2018-04-11
CUST_003977,Jason Holt,brookecastaneda@example.com,Budget,East,Macao,2019-11-07
CUST_003978,Kimberly Smith,jefferywilliams@example.net,Premium,North,Reunion,2018-06-01
CUST_003979,Justin Stevens,jenniferbenjamin@example.org,Premium,North,Lebanon,2022-03-05
CUST_003980,Jeffrey Miranda,moralesrobert@example.org,Premium,North,Bhutan,2018-06-05
CUST_003981,Desiree Scott,nhill@example.com,Regular,South,Netherlands Antilles,2019-10-08
CUST_003982,Miranda Martinez,kerraaron@example.org,Budget,West,Gibraltar,2018-01-12
CUST_003983,David Evans,rrice@example.com,Premium,West,Papua New Guinea,2018-08-25
CUST_003984,Tyler Carter,josephalexander@example.org,Regular,East,Kazakhstan,2023-11-17
CUST_003985,Jesse Powell,lisa12@example.org,Regular,East,Cook Islands,2018-09-19
CUST_003986,Chase Rogers,kingmichael@example.org,Premium,East,Canada,2018-05-09
CUST_003987,Miss Julia Edwards MD,smartin@example.org,Regular,East,Slovakia (Slovak Republic),2018-05-14
CUST_003988,Yesenia Roach,lwilkins@example.net,Regular,East,Swaziland,2019-11-07
CUST_003989,Alex Barnes,mary64@example.org,Regular,East,Kiribati,2018-11-21
CUST_003990,Jennifer Rivera,bevans@example.com,Regular,East,Chile,2022-01-06
CUST_003991,Joseph Miranda,kimberlylloyd@example.org,Regular,West,Liechtenstein,2020-03-30
CUST_003992,Victor Stokes,banksrickey@example.com,Premium,South,Myanmar,2022-01-29
CUST_003993,Monica Hayes,tlarson@example.com,Regular,East,Micronesia,2023-11-16
CUST_003994,Bobby Stevens,tyler14@example.org,Premium,West,China,2018-04-18
CUST_003995,Janice Baldwin,andersongeorge@example.net,Premium,West,Guam,2020-08-03
CUST_003996,Amber May,ltorres@example.org,Budget,East,Namibia,2022-08-08
CUST_003997,Kristen Figueroa,imiller@example.com,Regular,South,Iran,2019-03-07
CUST_003998,Lori Jordan,antonio69@example.org,Premium,East,Uzbekistan,2019-03-30
CUST_003999,Anthony Brewer,walkerdillon@example.com,Budget,South,Ethiopia,2018-06-04
CUST_004000,Andrew Brady,edward18@example.com,Regular,South,Palau,2023-09-18
CUST_004001,Joshua Santos,vphillips@example.com,Budget,South,Czech Republic,2018-08-18
CUST_004002,Brian Martin,samanthaharper@example.net,Budget,North,Turks and Caicos Islands,2020-05-13
CUST_004003,Angela Manning,fernando66@example.com,Regular,East,Algeria,2020-04-19
CUST_004004,Rhonda Chang,denisebowers@example.net,Budget,West,Marshall Islands,2018-10-17
CUST_004005,Mr. Greg Duncan Jr.,maurice62@example.net,Regular,East,Guadeloupe,2020-07-13
CUST_004006,Tyler Leonard,michaelduncan@example.net,Regular,South,Saint Pierre and Miquelon,2021-01-13
CUST_004007,Ruth Calhoun,harrisonpaul@example.net,Regular,East,Iran,2019-10-04
CUST_004008,Randall Hines,gileskristin@example.net,Premium,South,Senegal,2023-01-26
CUST_004009,William Baker,lindawilliams@example.net,Budget,South,Haiti,2018-07-21
CUST_004010,Amber Branch,emitchell@example.org,Budget,South,South Georgia and the South Sandwich Islands,2022-08-10
CUST_004011,Cheryl Wilkinson,josephreynolds@example.net,Regular,East,Cambodia,2020-01-11
CUST_004012,Mackenzie Reyes MD,kari46@example.org,Premium,South,Tanzania,2023-01-25
CUST_004013,Sarah Flores,nguyentimothy@example.org,Regular,South,Saint Lucia,2018-06-02
CUST_004014,Nancy Grant,glane@example.com,Regular,South,Turkey,2021-07-30
CUST_004015,Wyatt Moreno,brian56@example.org,Budget,West,Seychelles,2021-11-03
CUST_004016,Rodney Chen,hlandry@example.net,Regular,West,Bermuda,2018-01-22
CUST_004017,Christopher Moore,belinda17@example.org,Regular,East,Nepal,2019-12-09
CUST_004018,Taylor Martin,dereklee@example.com,Budget,North,Botswana,2021-03-21
CUST_004019,Elizabeth Young,latashageorge@example.com,Regular,West,Croatia,2021-02-22
CUST_004020,Chad Sanford,melaniedavis@example.org,Budget,South,Syrian Arab Republic,2020-08-09
CUST_004021,Michele Jones,lopezkimberly@example.net,Budget,South,United States Minor Outlying Islands,2019-12-13
CUST_004022,Paul Jackson,mikaylarasmussen@example.com,Regular,North,Luxembourg,2021-07-12
CUST_004023,Mark Barnes,nwoods@example.com,Premium,North,Spain,2020-04-25
CUST_004024,Mr. Ronald Casey,bennettdanielle@example.net,Regular,South,Ukraine,2023-03-17
CUST_004025,James Hawkins,wongtaylor@example.org,Regular,West,Korea,2023-12-20
CUST_004026,Tonya White,ifowler@example.net,Regular,North,Bangladesh,2018-11-04
CUST_004027,Brenda Smith,bnewman@example.net,Regular,North,Martinique,2019-08-18
CUST_004028,Rachel Wilson,heather64@example.net,Regular,East,Greece,2023-04-23
CUST_004029,Charles Gonzalez DDS,austinhernandez@example.org,Premium,North,Cote d'Ivoire,2022-06-01
CUST_004030,Alyssa Gardner,donna40@example.com,Regular,North,Uruguay,2023-08-27
CUST_004031,David Scott,sandra88@example.com,Regular,East,Samoa,2020-03-08
CUST_004032,Angela Carney,yayers@example.net,Regular,North,Gambia,2022-02-20
CUST_004033,Leonard Solis,hernandezangela@example.org,Regular,North,Qatar,2023-03-14
CUST_004034,Whitney Cole,mclark@example.com,Regular,West,Ghana,2023-09-03
CUST_004035,Joshua Cochran,melvin39@example.org,Regular,West,Moldova,2020-09-06
CUST_004036,Teresa Patel,mbennett@example.net,Premium,West,Denmark,2022-07-09
CUST_004037,Jason Ross,nolanelizabeth@example.org,Premium,West,Netherlands,2018-11-24
CUST_004038,Jean Owen,justindavis@example.com,Budget,North,Syrian Arab Republic,2021-09-03
CUST_004039,Cassandra Miller,madison64@example.net,Budget,West,Mauritania,2020-12-06
CUST_004040,Denise Thomas,danielle33@example.org,Premium,East,Angola,2021-05-08
CUST_004041,Mr. Ryan Reyes,travisrobinson@example.org,Regular,South,Niue,2023-04-27
CUST_004042,Derek Compton,david77@example.org,Regular,West,Lebanon,2020-10-01
CUST_004043,Sharon Carpenter,anne93@example.net,Regular,West,British Indian Ocean Territory (Chagos Archipelago),2020-10-11
CUST_004044,Bryan Caldwell,jennifer26@example.org,Premium,South,Mauritania,2020-09-15
CUST_004045,Cheryl Vasquez,stephanie87@example.org,Premium,East,Benin,2021-03-05
CUST_004046,Howard Reeves,rhonda99@example.org,Regular,South,Guinea-Bissau,2021-03-29
CUST_004047,Charles Dyer,erika09@example.net,Regular,West,Togo,2023-06-03
CUST_004048,Jasmine Martinez,graylauren@example.org,Regular,South,Guinea-Bissau,2019-09-30
